Unnamed: 0,imgs,masks
1410,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_04.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_04.png
1411,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_05.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_05.png
1412,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_06.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_06.png
1413,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_07.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_07.png
1414,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_08.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_08.png
1415,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_09.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_09.png
1416,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_10.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_10.png
1417,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_11.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_11.png
1418,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_12.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_12.png
1419,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_13.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_13.png
1420,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_14.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_14.png
1421,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_15.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_15.png
1422,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_16.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_16.png
1423,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_17.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_17.png
1424,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_18.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_18.png
1425,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_19.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_19.png
1426,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_20.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_20.png
1427,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_21.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_21.png
1428,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_22.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_22.png
1429,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_23.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_23.png
1430,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_24.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_24.png
1431,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_25.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_25.png
1432,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_26.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_26.png
1433,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_27.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_27.png
1434,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_28.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_28.png
1435,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_29.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_29.png
1436,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_30.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_30.png
1437,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_31.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_31.png
1438,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_32.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_32.png
1439,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_33.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_33.png
1440,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_34.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_34.png
1441,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_35.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_35.png
1442,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_36.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_36.png
1443,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_37.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_37.png
1444,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_38.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_38.png
1445,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_39.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_39.png
1446,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_40.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_40.png
1447,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_41.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_41.png
1448,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_42.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_42.png
1449,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_43.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_43.png
1450,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_44.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_44.png
1451,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_45.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_45.png
1452,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_46.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_46.png
1453,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_47.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_47.png
1454,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_48.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_48.png
1455,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_49.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_49.png
1456,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_50.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_50.png
1457,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_51.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_51.png
1458,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_52.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_52.png
1459,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_53.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_53.png
1460,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_54.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_54.png
1461,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_55.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_55.png
1462,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_56.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_56.png
1463,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_57.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_57.png
1464,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_58.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_58.png
1465,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_59.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_59.png
1466,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_60.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_60.png
1467,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_61.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_61.png
1468,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_62.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_62.png
1469,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_63.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_63.png
1470,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_64.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_64.png
1471,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_65.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_65.png
1472,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_66.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_66.png
1473,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_67.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_67.png
1474,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_68.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_68.png
1475,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_69.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_69.png
1476,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_70.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_70.png
1477,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_71.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_71.png
1478,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_72.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_72.png
1479,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_73.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_73.png
1480,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_74.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_74.png
1481,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_75.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_75.png
1482,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/img/case5329_76.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5329/mask_anatomy_inst/case5329_76.png
1483,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_01.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_01.png
1484,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_02.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_02.png
1485,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_03.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_03.png
1486,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_04.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_04.png
1487,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_05.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_05.png
1488,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_06.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_06.png
1489,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_07.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_07.png
1490,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_08.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_08.png
1491,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_09.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_09.png
1492,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_10.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_10.png
1493,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_11.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_11.png
1494,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_12.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_12.png
1495,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_13.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_13.png
1496,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_14.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_14.png
1497,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_15.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_15.png
1498,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_16.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_16.png
1499,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_17.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_17.png
1500,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_18.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_18.png
1501,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_19.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_19.png
1502,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_20.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_20.png
1503,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_21.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_21.png
1504,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_22.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_22.png
1505,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_23.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_23.png
1506,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_24.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_24.png
1507,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_25.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_25.png
1508,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_26.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_26.png
1509,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_27.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_27.png
1510,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_28.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_28.png
1511,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_29.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_29.png
1512,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_30.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_30.png
1513,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_31.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_31.png
1514,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_32.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_32.png
1515,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_33.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_33.png
1516,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_34.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_34.png
1517,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_35.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_35.png
1518,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_36.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_36.png
1519,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_37.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_37.png
1520,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_38.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_38.png
1521,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_39.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_39.png
1522,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_40.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_40.png
1523,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_41.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_41.png
1524,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_42.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_42.png
1525,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_43.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_43.png
1526,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_44.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_44.png
1527,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_45.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_45.png
1528,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_46.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_46.png
1529,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_47.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_47.png
1530,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_48.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_48.png
1531,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_49.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_49.png
1532,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_50.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_50.png
1533,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_51.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_51.png
1534,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_52.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_52.png
1535,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_53.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_53.png
1536,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_54.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_54.png
1537,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_55.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_55.png
1538,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_56.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_56.png
1539,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_57.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_57.png
1540,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_58.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_58.png
1541,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_59.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_59.png
1542,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_60.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_60.png
1543,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/img/case5335_61.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5335/mask_anatomy_inst/case5335_61.png
